Image,Confidence Animal,Confidence Behavior,Confidence Place,Confidence Time
goat_crea_blaitiere1700_2018-08-07_14-15-28_r2_crop5.jpg,"[np.float32(0.2115694), np.float32(0.22202232), np.float32(0.22007403)]","[np.float32(0.23336354), np.float32(0.23098117), np.float32(0.23827104)]","[np.float32(0.19847223), np.float32(0.20975584), np.float32(0.20614752)]","[np.float32(0.21827503), np.float32(0.22311424)]"
goat_crea_blaitiere1700_2018-08-07_14-15-37_r9_crop4.jpg,"[np.float32(0.16182286), np.float32(0.1781887), np.float32(0.16138521)]","[np.float32(0.17830752), np.float32(0.1809974), np.float32(0.19408348)]","[np.float32(0.16313711), np.float32(0.179189), np.float32(0.16197026)]","[np.float32(0.17503543), np.float32(0.18118867)]"
goat_crea_blaitiere1700_2018-08-07_14-15-49_r16_crop8.jpg,"[np.float32(0.1978307), np.float32(0.20807913), np.float32(0.2001843)]","[np.float32(0.21054767), np.float32(0.21622115), np.float32(0.22368428)]","[np.float32(0.18671194), np.float32(0.19691817), np.float32(0.18567517)]","[np.float32(0.19393018), np.float32(0.20922759)]"
goat_crea_blaitiere1700_2018-08-07_14-16-02_r1_crop4.jpg,"[np.float32(0.20924763), np.float32(0.2222647), np.float32(0.20464933)]","[np.float32(0.22102085), np.float32(0.2254353), np.float32(0.23562466)]","[np.float32(0.1938506), np.float32(0.20562689), np.float32(0.18851176)]","[np.float32(0.19892381), np.float32(0.21055606)]"
goat_crea_blaitiere1700_2018-08-07_14-16-20_r11_crop6.jpg,"[np.float32(0.22098793), np.float32(0.24276738), np.float32(0.21885538)]","[np.float32(0.24239251), np.float32(0.24313122), np.float32(0.2594815)]","[np.float32(0.2051991), np.float32(0.22982419), np.float32(0.19829047)]","[np.float32(0.21848957), np.float32(0.23075707)]"
goat_crea_blaitiere1700_2018-08-23_09-18-23_r12_crop1.jpg,"[np.float32(0.15976432), np.float32(0.18760544), np.float32(0.16607843)]","[np.float32(0.19445392), np.float32(0.19412294), np.float32(0.21952224)]","[np.float32(0.13537487), np.float32(0.1652471), np.float32(0.14035076)]","[np.float32(0.16310167), np.float32(0.17435434)]"
goat_crea_blaitiere1700_2018-08-23_09-18-49_r26_crop2.jpg,"[np.float32(0.17177564), np.float32(0.18760091), np.float32(0.16965029)]","[np.float32(0.18387288), np.float32(0.18520808), np.float32(0.19862503)]","[np.float32(0.16883029), np.float32(0.18374369), np.float32(0.1648152)]","[np.float32(0.17718238), np.float32(0.1846235)]"
goat_crea_blaitiere1700_2018-08-23_09-18-58_r31_crop4.jpg,"[np.float32(0.19119912), np.float32(0.22288567), np.float32(0.18634243)]","[np.float32(0.2220777), np.float32(0.216692), np.float32(0.24496388)]","[np.float32(0.1790221), np.float32(0.21279843), np.float32(0.17353512)]","[np.float32(0.20461288), np.float32(0.21150443)]"
goat_crea_blaitiere1700_2018-08-23_09-19-10_r4_crop2.jpg,"[np.float32(0.16429898), np.float32(0.17207414), np.float32(0.16353959)]","[np.float32(0.17352639), np.float32(0.17608258), np.float32(0.18283309)]","[np.float32(0.15668413), np.float32(0.1631786), np.float32(0.15173304)]","[np.float32(0.15845354), np.float32(0.169965)]"
goat_crea_blaitiere1700_2018-08-23_09-19-46_r17_crop4.jpg,"[np.float32(0.16635169), np.float32(0.19088897), np.float32(0.16497329)]","[np.float32(0.19066001), np.float32(0.18492544), np.float32(0.20804419)]","[np.float32(0.15958628), np.float32(0.18213055), np.float32(0.1587387)]","[np.float32(0.17909147), np.float32(0.18140444)]"
goat_crea_blaitiere1700_2018-08-23_09-19-46_r18_crop4.jpg,"[np.float32(0.17460892), np.float32(0.19915372), np.float32(0.17237921)]","[np.float32(0.1989173), np.float32(0.19463482), np.float32(0.21703571)]","[np.float32(0.17167194), np.float32(0.19825467), np.float32(0.16446522)]","[np.float32(0.18777192), np.float32(0.1945578)]"
goat_crea_blaitiere1700_2018-08-23_09-19-50_r19_crop4.jpg,"[np.float32(0.21184911), np.float32(0.22288448), np.float32(0.21983498)]","[np.float32(0.23329097), np.float32(0.23406851), np.float32(0.24204461)]","[np.float32(0.19706503), np.float32(0.21044688), np.float32(0.20088449)]","[np.float32(0.21263604), np.float32(0.22450773)]"
goat_crea_blaitiere1700_2018-08-23_09-20-05_r4_crop4.jpg,"[np.float32(0.16892628), np.float32(0.19407105), np.float32(0.17099114)]","[np.float32(0.1992952), np.float32(0.1966922), np.float32(0.22048378)]","[np.float32(0.15189503), np.float32(0.17827944), np.float32(0.1557173)]","[np.float32(0.17884077), np.float32(0.18544091)]"
goat_crea_blaitiere1700_2018-08-23_09-20-05_r6_crop5.jpg,"[np.float32(0.1763931), np.float32(0.18313287), np.float32(0.17915705)]","[np.float32(0.18796496), np.float32(0.20296434), np.float32(0.20692076)]","[np.float32(0.16900119), np.float32(0.17535084), np.float32(0.16878846)]","[np.float32(0.17485836), np.float32(0.19800845)]"
goat_crea_blaitiere1700_2018-08-23_09-20-13_r10_crop2.jpg,"[np.float32(0.16273484), np.float32(0.1703127), np.float32(0.16375074)]","[np.float32(0.17308979), np.float32(0.16728726), np.float32(0.17584409)]","[np.float32(0.1601846), np.float32(0.16693136), np.float32(0.16026011)]","[np.float32(0.16591533), np.float32(0.16580787)]"
goat_crea_blaitiere1700_2018-08-23_09-20-31_r15_crop12.jpg,"[np.float32(0.17828971), np.float32(0.1926549), np.float32(0.17562905)]","[np.float32(0.18935078), np.float32(0.20798934), np.float32(0.21807528)]","[np.float32(0.16346666), np.float32(0.17853412), np.float32(0.16132742)]","[np.float32(0.17093137), np.float32(0.19751325)]"
goat_crea_blaitiere1700_2018-08-23_09-20-35_r17_crop9.jpg,"[np.float32(0.179029), np.float32(0.1992524), np.float32(0.17439497)]","[np.float32(0.19398063), np.float32(0.19673726), np.float32(0.2109456)]","[np.float32(0.16772765), np.float32(0.18960291), np.float32(0.16034804)]","[np.float32(0.17819257), np.float32(0.1903069)]"
goat_crea_blaitiere1700_2018-08-23_09-20-35_r18_crop7.jpg,"[np.float32(0.1343914), np.float32(0.1599342), np.float32(0.1383406)]","[np.float32(0.1624149), np.float32(0.16670255), np.float32(0.18722874)]","[np.float32(0.13178378), np.float32(0.15492553), np.float32(0.13227582)]","[np.float32(0.15119013), np.float32(0.16498907)]"
goat_crea_blaitiere1700_2018-08-23_09-20-40_r20_crop7.jpg,"[np.float32(0.16955435), np.float32(0.1827511), np.float32(0.16937214)]","[np.float32(0.18368188), np.float32(0.18412726), np.float32(0.19617854)]","[np.float32(0.16318673), np.float32(0.17374903), np.float32(0.16135457)]","[np.float32(0.17158005), np.float32(0.17911598)]"
goat_crea_blaitiere1700_2018-08-23_09-21-00_r1_crop4.jpg,"[np.float32(0.16499865), np.float32(0.19265153), np.float32(0.16747552)]","[np.float32(0.19686675), np.float32(0.17821229), np.float32(0.20466897)]","[np.float32(0.15892422), np.float32(0.18696392), np.float32(0.15892683)]","[np.float32(0.18364942), np.float32(0.1728968)]"
goat_crea_blaitiere1700_2018-08-23_09-21-16_r11_crop2.jpg,"[np.float32(0.15523842), np.float32(0.16198318), np.float32(0.15515001)]","[np.float32(0.16453227), np.float32(0.16242367), np.float32(0.17060414)]","[np.float32(0.15668681), np.float32(0.16274574), np.float32(0.15438591)]","[np.float32(0.16052815), np.float32(0.16284184)]"
goat_crea_blaitiere1700_2018-08-24_09-56-23_r1_crop0.jpg,"[np.float32(0.17846105), np.float32(0.1951202), np.float32(0.18119702)]","[np.float32(0.19814031), np.float32(0.21337919), np.float32(0.22699006)]","[np.float32(0.16689411), np.float32(0.18515837), np.float32(0.16886625)]","[np.float32(0.18187946), np.float32(0.2047212)]"
goat_crea_blaitiere1700_2018-08-24_09-56-46_r17_crop3.jpg,"[np.float32(0.15165307), np.float32(0.15843403), np.float32(0.16085595)]","[np.float32(0.16664937), np.float32(0.1763503), np.float32(0.17861499)]","[np.float32(0.15131983), np.float32(0.1575324), np.float32(0.15788233)]","[np.float32(0.1612742), np.float32(0.17336366)]"
goat_crea_blaitiere1700_2018-08-24_09-56-46_r18_crop2.jpg,"[np.float32(0.17938882), np.float32(0.18585306), np.float32(0.18606213)]","[np.float32(0.19418193), np.float32(0.20623541), np.float32(0.21085021)]","[np.float32(0.16875967), np.float32(0.17744806), np.float32(0.17765774)]","[np.float32(0.18457961), np.float32(0.19451475)]"
goat_crea_blaitiere1700_2019-07-06_16-53-17_r9_crop0.jpg,"[np.float32(0.19534013), np.float32(0.20614865), np.float32(0.19248848)]","[np.float32(0.20257871), np.float32(0.20719312), np.float32(0.21422942)]","[np.float32(0.19199221), np.float32(0.20522068), np.float32(0.19103332)]","[np.float32(0.20068572), np.float32(0.20671327)]"
goat_crea_blaitiere1700_2019-07-07_16-07-39_r1_crop5.jpg,"[np.float32(0.1750134), np.float32(0.17730808), np.float32(0.17624786)]","[np.float32(0.17856215), np.float32(0.19835614), np.float32(0.19557807)]","[np.float32(0.16022801), np.float32(0.16047004), np.float32(0.16362196)]","[np.float32(0.16148302), np.float32(0.18368898)]"
goat_crea_blaitiere1700_2019-07-07_16-07-39_r3_crop4.jpg,"[np.float32(0.22483534), np.float32(0.23144749), np.float32(0.2199688)]","[np.float32(0.22703007), np.float32(0.23390043), np.float32(0.23388532)]","[np.float32(0.21108639), np.float32(0.21858938), np.float32(0.20259367)]","[np.float32(0.207703), np.float32(0.22131783)]"
goat_crea_blaitiere1700_2019-07-07_16-07-48_r7_crop7.jpg,"[np.float32(0.1613929), np.float32(0.18734509), np.float32(0.16738403)]","[np.float32(0.19325052), np.float32(0.19465005), np.float32(0.21444137)]","[np.float32(0.1525996), np.float32(0.17838661), np.float32(0.16054834)]","[np.float32(0.18188506), np.float32(0.18694723)]"
goat_crea_blaitiere1700_2019-07-07_16-07-52_r10_crop5.jpg,"[np.float32(0.18619242), np.float32(0.20629148), np.float32(0.19351074)]","[np.float32(0.2132086), np.float32(0.22642282), np.float32(0.23939005)]","[np.float32(0.17455968), np.float32(0.19453833), np.float32(0.1869311)]","[np.float32(0.20352973), np.float32(0.21535593)]"
goat_crea_blaitiere1700_2019-07-07_16-07-57_r14_crop6.jpg,"[np.float32(0.17625235), np.float32(0.18024272), np.float32(0.18094161)]","[np.float32(0.1847311), np.float32(0.20630927), np.float32(0.20330706)]","[np.float32(0.1679042), np.float32(0.16957638), np.float32(0.17000866)]","[np.float32(0.16871528), np.float32(0.19332734)]"
goat_crea_blaitiere1700_2019-07-07_16-07-57_r14_crop9.jpg,"[np.float32(0.17998949), np.float32(0.20256704), np.float32(0.18144444)]","[np.float32(0.20297128), np.float32(0.21160167), np.float32(0.22565421)]","[np.float32(0.1725205), np.float32(0.19559778), np.float32(0.17493747)]","[np.float32(0.19332333), np.float32(0.20381652)]"
goat_crea_blaitiere1700_2019-07-07_16-08-09_r9_crop11.jpg,"[np.float32(0.15338163), np.float32(0.17568931), np.float32(0.14982194)]","[np.float32(0.17386296), np.float32(0.1721381), np.float32(0.19209425)]","[np.float32(0.14747374), np.float32(0.16852115), np.float32(0.14379062)]","[np.float32(0.16173083), np.float32(0.16647738)]"
goat_crea_blaitiere1700_2019-07-07_16-08-09_r9_crop8.jpg,"[np.float32(0.2072457), np.float32(0.22006401), np.float32(0.20346938)]","[np.float32(0.21968625), np.float32(0.21632351), np.float32(0.22852965)]","[np.float32(0.18566622), np.float32(0.20010602), np.float32(0.1868144)]","[np.float32(0.19918905), np.float32(0.20196675)]"
goat_crea_blaitiere1700_2019-07-07_16-08-13_r11_crop5.jpg,"[np.float32(0.20697449), np.float32(0.21617621), np.float32(0.20555979)]","[np.float32(0.21681027), np.float32(0.22230372), np.float32(0.22844678)]","[np.float32(0.19096392), np.float32(0.20145756), np.float32(0.19042845)]","[np.float32(0.19857046), np.float32(0.21052073)]"
goat_crea_blaitiere1700_2019-07-07_16-08-48_r27_crop3.jpg,"[np.float32(0.15225363), np.float32(0.16516846), np.float32(0.15418655)]","[np.float32(0.16602497), np.float32(0.18434446), np.float32(0.19045453)]","[np.float32(0.14314064), np.float32(0.15493901), np.float32(0.14790156)]","[np.float32(0.15448895), np.float32(0.17235357)]"
goat_crea_blaitiere1700_2019-07-07_16-08-48_r27_crop7.jpg,"[np.float32(0.1647232), np.float32(0.17022514), np.float32(0.1763561)]","[np.float32(0.1851635), np.float32(0.19420817), np.float32(0.19463761)]","[np.float32(0.14406502), np.float32(0.15095016), np.float32(0.15896381)]","[np.float32(0.1648052), np.float32(0.17879583)]"
goat_crea_blaitiere1700_2019-07-07_16-08-52_r29_crop8.jpg,"[np.float32(0.21426475), np.float32(0.22339767), np.float32(0.20992935)]","[np.float32(0.22197384), np.float32(0.23483661), np.float32(0.24029276)]","[np.float32(0.20053035), np.float32(0.21106505), np.float32(0.19698445)]","[np.float32(0.20567322), np.float32(0.22363321)]"
goat_crea_blaitiere1700_2019-07-07_16-08-57_r33_crop5.jpg,"[np.float32(0.20524034), np.float32(0.20458272), np.float32(0.19873977)]","[np.float32(0.20094986), np.float32(0.23040874), np.float32(0.2255406)]","[np.float32(0.18738633), np.float32(0.18777685), np.float32(0.18436214)]","[np.float32(0.18263763), np.float32(0.21860544)]"
goat_crea_blaitiere1700_2019-07-07_16-08-57_r33_crop8.jpg,"[np.float32(0.20707268), np.float32(0.21553648), np.float32(0.211223)]","[np.float32(0.21962148), np.float32(0.23342246), np.float32(0.23732977)]","[np.float32(0.1893108), np.float32(0.2011701), np.float32(0.19642328)]","[np.float32(0.20320079), np.float32(0.22121063)]"
goat_crea_blaitiere1700_2019-07-09_13-05-27_r1_crop4.jpg,"[np.float32(0.18226546), np.float32(0.18565089), np.float32(0.17905842)]","[np.float32(0.1827924), np.float32(0.2003474), np.float32(0.19859864)]","[np.float32(0.18110149), np.float32(0.18441406), np.float32(0.17853108)]","[np.float32(0.18003485), np.float32(0.19793744)]"
goat_crea_blaitiere1700_2019-07-09_13-05-36_r7_crop5.jpg,"[np.float32(0.15404806), np.float32(0.16497898), np.float32(0.15612543)]","[np.float32(0.17072615), np.float32(0.19085087), np.float32(0.20047371)]","[np.float32(0.14396763), np.float32(0.15310371), np.float32(0.14886269)]","[np.float32(0.15754911), np.float32(0.1841512)]"
goat_crea_blaitiere1700_2019-07-09_13-05-40_r10_crop4.jpg,"[np.float32(0.17343642), np.float32(0.18773565), np.float32(0.17576347)]","[np.float32(0.19112316), np.float32(0.19474036), np.float32(0.20531587)]","[np.float32(0.16052033), np.float32(0.1755633), np.float32(0.16590893)]","[np.float32(0.17789258), np.float32(0.18488023)]"
goat_crea_blaitiere1700_2019-07-09_13-05-44_r14_crop5.jpg,"[np.float32(0.18805242), np.float32(0.20807892), np.float32(0.18537171)]","[np.float32(0.20735677), np.float32(0.2139672), np.float32(0.22948918)]","[np.float32(0.16971931), np.float32(0.19104016), np.float32(0.16615695)]","[np.float32(0.18312868), np.float32(0.1977428)]"
goat_crea_blaitiere1700_2019-07-09_13-05-48_r16_crop3.jpg,"[np.float32(0.19840536), np.float32(0.20889154), np.float32(0.20124191)]","[np.float32(0.21326846), np.float32(0.21798038), np.float32(0.22414342)]","[np.float32(0.19010124), np.float32(0.2008459), np.float32(0.19280502)]","[np.float32(0.20188968), np.float32(0.21094227)]"
goat_crea_blaitiere1700_2019-07-09_13-05-53_r20_crop5.jpg,"[np.float32(0.19097593), np.float32(0.1913685), np.float32(0.19238493)]","[np.float32(0.19665752), np.float32(0.21351129), np.float32(0.21025734)]","[np.float32(0.17143062), np.float32(0.17411679), np.float32(0.1750322)]","[np.float32(0.17819846), np.float32(0.19956824)]"
goat_crea_blaitiere1700_2019-07-09_13-05-53_r21_crop5.jpg,"[np.float32(0.21385495), np.float32(0.21307117), np.float32(0.21663076)]","[np.float32(0.21996015), np.float32(0.23325092), np.float32(0.23018627)]","[np.float32(0.20132552), np.float32(0.20102936), np.float32(0.20131013)]","[np.float32(0.2016502), np.float32(0.22400412)]"
goat_crea_blaitiere1700_2019-07-09_13-05-57_r22_crop4.jpg,"[np.float32(0.18780172), np.float32(0.18841967), np.float32(0.18124689)]","[np.float32(0.18712787), np.float32(0.20064552), np.float32(0.20152828)]","[np.float32(0.17344484), np.float32(0.17599937), np.float32(0.16562644)]","[np.float32(0.16987415), np.float32(0.19262204)]"
goat_crea_blaitiere1700_2019-07-09_13-05-57_r24_crop4.jpg,"[np.float32(0.1811523), np.float32(0.20513563), np.float32(0.19466947)]","[np.float32(0.2222296), np.float32(0.20077312), np.float32(0.22807235)]","[np.float32(0.1638945), np.float32(0.18886179), np.float32(0.17553732)]","[np.float32(0.19975191), np.float32(0.18719679)]"
goat_crea_blaitiere1700_2019-07-09_13-06-01_r1_crop0.jpg,"[np.float32(0.13952756), np.float32(0.16036588), np.float32(0.15149494)]","[np.float32(0.1707773), np.float32(0.17403555), np.float32(0.18728746)]","[np.float32(0.13488945), np.float32(0.15601285), np.float32(0.15117127)]","[np.float32(0.1657727), np.float32(0.17265154)]"
goat_crea_blaitiere1700_2019-07-09_13-06-09_r9_crop1.jpg,"[np.float32(0.19746228), np.float32(0.2074736), np.float32(0.19561967)]","[np.float32(0.20700595), np.float32(0.2151154), np.float32(0.22270535)]","[np.float32(0.17492887), np.float32(0.18852942), np.float32(0.1717217)]","[np.float32(0.1821441), np.float32(0.19525072)]"
goat_crea_blaitiere1700_2019-07-09_13-07-54_r9_crop1.jpg,"[np.float32(0.17063119), np.float32(0.16381207), np.float32(0.18242832)]","[np.float32(0.17720668), np.float32(0.20962699), np.float32(0.19996223)]","[np.float32(0.16767111), np.float32(0.16076139), np.float32(0.18175633)]","[np.float32(0.1753366), np.float32(0.21154305)]"
goat_crea_blaitiere1700_2019-07-09_13-11-00_r1_crop2.jpg,"[np.float32(0.19552115), np.float32(0.19739743), np.float32(0.19286749)]","[np.float32(0.19791897), np.float32(0.21804717), np.float32(0.21851113)]","[np.float32(0.18218476), np.float32(0.1847738), np.float32(0.17890461)]","[np.float32(0.18040204), np.float32(0.21082342)]"
goat_crea_blaitiere1700_2019-07-16_07-24-32_r3_crop0.jpg,"[np.float32(0.21059515), np.float32(0.22985464), np.float32(0.21251395)]","[np.float32(0.23345497), np.float32(0.2404244), np.float32(0.2555107)]","[np.float32(0.1972812), np.float32(0.21734536), np.float32(0.19927484)]","[np.float32(0.21556067), np.float32(0.23302133)]"
goat_crea_blaitiere1700_2019-07-16_07-27-05_r6_crop2.jpg,"[np.float32(0.16694179), np.float32(0.21709289), np.float32(0.17120282)]","[np.float32(0.2189511), np.float32(0.18893878), np.float32(0.2369144)]","[np.float32(0.15803486), np.float32(0.20946854), np.float32(0.16033745)]","[np.float32(0.20361674), np.float32(0.18416129)]"
goat_crea_blaitiere1700_2019-07-16_07-27-17_r15_crop0.jpg,"[np.float32(0.19738191), np.float32(0.22240272), np.float32(0.18982795)]","[np.float32(0.21219897), np.float32(0.1968981), np.float32(0.21711777)]","[np.float32(0.1880115), np.float32(0.21368107), np.float32(0.18215686)]","[np.float32(0.20110418), np.float32(0.18832752)]"
goat_crea_blaitiere1700_2019-07-16_07-27-17_r15_crop1.jpg,"[np.float32(0.17105949), np.float32(0.19548497), np.float32(0.16764955)]","[np.float32(0.19217882), np.float32(0.1854831), np.float32(0.20647366)]","[np.float32(0.16179664), np.float32(0.18704589), np.float32(0.1582445)]","[np.float32(0.17976773), np.float32(0.17977169)]"
goat_crea_blaitiere1700_2019-07-16_07-27-45_r28_crop5.jpg,"[np.float32(0.1546656), np.float32(0.18074763), np.float32(0.1546745)]","[np.float32(0.18169186), np.float32(0.16334172), np.float32(0.18974009)]","[np.float32(0.15343472), np.float32(0.1798974), np.float32(0.14768012)]","[np.float32(0.17167789), np.float32(0.16426863)]"
goat_crea_blaitiere1700_2019-07-16_07-27-49_r31_crop3.jpg,"[np.float32(0.13887134), np.float32(0.16715066), np.float32(0.13725941)]","[np.float32(0.16366294), np.float32(0.15667063), np.float32(0.17992514)]","[np.float32(0.14416265), np.float32(0.16908363), np.float32(0.13662013)]","[np.float32(0.15576972), np.float32(0.15828398)]"
goat_crea_blaitiere1700_2019-07-16_07-27-53_r35_crop2.jpg,"[np.float32(0.1595661), np.float32(0.2076986), np.float32(0.16033792)]","[np.float32(0.20438807), np.float32(0.18619442), np.float32(0.2281806)]","[np.float32(0.14684881), np.float32(0.19484946), np.float32(0.1503725)]","[np.float32(0.18750513), np.float32(0.17967391)]"
goat_crea_blaitiere1700_2019-07-16_07-28-02_r1_crop1.jpg,"[np.float32(0.14581363), np.float32(0.1697552), np.float32(0.14476147)]","[np.float32(0.16937716), np.float32(0.17789954), np.float32(0.19943365)]","[np.float32(0.14265683), np.float32(0.16588119), np.float32(0.14144543)]","[np.float32(0.1624476), np.float32(0.17817089)]"
goat_crea_blaitiere1700_2019-07-16_07-28-08_r4_crop1.jpg,"[np.float32(0.16823205), np.float32(0.1919515), np.float32(0.16091755)]","[np.float32(0.18502025), np.float32(0.17348619), np.float32(0.19461317)]","[np.float32(0.16177812), np.float32(0.18688066), np.float32(0.15559398)]","[np.float32(0.17576955), np.float32(0.17264086)]"
goat_crea_blaitiere1700_2019-07-16_07-28-46_r20_crop3.jpg,"[np.float32(0.19913794), np.float32(0.20924357), np.float32(0.19183491)]","[np.float32(0.2041882), np.float32(0.20722675), np.float32(0.21463129)]","[np.float32(0.18734479), np.float32(0.19889389), np.float32(0.1774037)]","[np.float32(0.1873035), np.float32(0.19877939)]"
goat_crea_blaitiere1700_2019-07-16_07-28-54_r25_crop7.jpg,"[np.float32(0.14620323), np.float32(0.15828446), np.float32(0.15145145)]","[np.float32(0.16482052), np.float32(0.17198695), np.float32(0.18131566)]","[np.float32(0.14695525), np.float32(0.15636468), np.float32(0.15019825)]","[np.float32(0.1590001), np.float32(0.17210248)]"
goat_crea_blaitiere1700_2019-07-16_07-28-54_r26_crop3.jpg,"[np.float32(0.15812603), np.float32(0.17214268), np.float32(0.15983893)]","[np.float32(0.17481247), np.float32(0.18160135), np.float32(0.19159582)]","[np.float32(0.15517272), np.float32(0.16836138), np.float32(0.15548658)]","[np.float32(0.1666833), np.float32(0.17897186)]"
goat_crea_blaitiere1700_2019-07-16_07-28-58_r30_crop1.jpg,"[np.float32(0.17611444), np.float32(0.18821329), np.float32(0.17768756)]","[np.float32(0.19024035), np.float32(0.20594993), np.float32(0.21313079)]","[np.float32(0.17382877), np.float32(0.18683319), np.float32(0.17092483)]","[np.float32(0.18234262), np.float32(0.20434886)]"
goat_crea_blaitiere1700_2019-07-16_07-29-06_r4_crop6.jpg,"[np.float32(0.1757339), np.float32(0.20830968), np.float32(0.1728031)]","[np.float32(0.20456666), np.float32(0.19899404), np.float32(0.22672018)]","[np.float32(0.15764016), np.float32(0.19087173), np.float32(0.15521365)]","[np.float32(0.18158224), np.float32(0.18409756)]"
goat_crea_blaitiere1700_2019-07-16_07-29-11_r7_crop2.jpg,"[np.float32(0.19128266), np.float32(0.2241978), np.float32(0.19706374)]","[np.float32(0.23139058), np.float32(0.21852614), np.float32(0.24593438)]","[np.float32(0.18150987), np.float32(0.21402995), np.float32(0.18337047)]","[np.float32(0.21146014), np.float32(0.21158242)]"
goat_crea_blaitiere1700_2019-07-16_07-29-16_r11_crop1.jpg,"[np.float32(0.14693396), np.float32(0.16013618), np.float32(0.14872809)]","[np.float32(0.16512772), np.float32(0.17679638), np.float32(0.18807784)]","[np.float32(0.14599791), np.float32(0.15861878), np.float32(0.14727204)]","[np.float32(0.15943818), np.float32(0.17618869)]"
goat_crea_blaitiere1700_2019-07-16_07-29-20_r13_crop5.jpg,"[np.float32(0.15270108), np.float32(0.18055287), np.float32(0.16824627)]","[np.float32(0.19393373), np.float32(0.18285137), np.float32(0.20554557)]","[np.float32(0.14140889), np.float32(0.17050372), np.float32(0.15579416)]","[np.float32(0.17907834), np.float32(0.17459446)]"
goat_crea_blaitiere1700_2019-07-16_07-29-26_r16_crop6.jpg,"[np.float32(0.19864143), np.float32(0.20930153), np.float32(0.19723457)]","[np.float32(0.21062255), np.float32(0.20505856), np.float32(0.21628006)]","[np.float32(0.18805587), np.float32(0.19944595), np.float32(0.1831089)]","[np.float32(0.19428349), np.float32(0.19672741)]"
goat_crea_blaitiere1700_2019-07-16_07-29-34_r22_crop6.jpg,"[np.float32(0.16091502), np.float32(0.18396229), np.float32(0.16340551)]","[np.float32(0.18699424), np.float32(0.19093935), np.float32(0.20886853)]","[np.float32(0.16189328), np.float32(0.18358515), np.float32(0.1601864)]","[np.float32(0.17732948), np.float32(0.1923685)]"
goat_crea_blaitiere1700_2019-07-16_07-31-31_r5_crop1.jpg,"[np.float32(0.16319892), np.float32(0.17635798), np.float32(0.16546564)]","[np.float32(0.17977747), np.float32(0.1815969), np.float32(0.19334742)]","[np.float32(0.1654222), np.float32(0.17650214), np.float32(0.16425732)]","[np.float32(0.17466256), np.float32(0.18262857)]"
goat_crea_blaitiere1700_2019-07-21_08-26-47_r15_crop5.jpg,"[np.float32(0.22111523), np.float32(0.2262378), np.float32(0.21153972)]","[np.float32(0.2213288), np.float32(0.23355535), np.float32(0.23880368)]","[np.float32(0.19684774), np.float32(0.20249608), np.float32(0.19148745)]","[np.float32(0.19664304), np.float32(0.21677673)]"
goat_crea_blaitiere1700_2019-07-27_07-00-24_r1_crop2.jpg,"[np.float32(0.15479067), np.float32(0.17131805), np.float32(0.16212817)]","[np.float32(0.1815235), np.float32(0.18652958), np.float32(0.19978198)]","[np.float32(0.14422011), np.float32(0.16027309), np.float32(0.15666515)]","[np.float32(0.17063), np.float32(0.17651397)]"
goat_crea_blaitiere1700_2019-07-27_07-00-57_r13_crop2.jpg,"[np.float32(0.1851092), np.float32(0.1983731), np.float32(0.18274584)]","[np.float32(0.19794232), np.float32(0.21615332), np.float32(0.2230803)]","[np.float32(0.1708062), np.float32(0.18584958), np.float32(0.16822997)]","[np.float32(0.18021697), np.float32(0.20249891)]"
goat_crea_blaitiere1900_2020-08-06_10-03-40_r20_crop8.jpg,"[np.float32(0.15896916), np.float32(0.18427604), np.float32(0.16036464)]","[np.float32(0.18557523), np.float32(0.17762485), np.float32(0.20046648)]","[np.float32(0.15008478), np.float32(0.17620884), np.float32(0.1496946)]","[np.float32(0.17028065), np.float32(0.17345726)]"
goat_crea_blaitiere1900_2020-08-06_10-04-03_r2_crop4.jpg,"[np.float32(0.18345785), np.float32(0.17400423), np.float32(0.18147294)]","[np.float32(0.17227603), np.float32(0.20685495), np.float32(0.19312562)]","[np.float32(0.16979262), np.float32(0.16214539), np.float32(0.1725252)]","[np.float32(0.16365097), np.float32(0.19639128)]"
goat_crea_blaitiere1900_2020-08-06_10-04-20_r13_crop8.jpg,"[np.float32(0.17406155), np.float32(0.2078149), np.float32(0.16211091)]","[np.float32(0.19699445), np.float32(0.17327419), np.float32(0.20501618)]","[np.float32(0.16369623), np.float32(0.20292902), np.float32(0.15493506)]","[np.float32(0.18849096), np.float32(0.17026857)]"
goat_crea_blaitiere1900_2020-08-06_10-04-55_r34_crop5.jpg,"[np.float32(0.20261264), np.float32(0.20274967), np.float32(0.20304897)]","[np.float32(0.20449437), np.float32(0.21981531), np.float32(0.21550298)]","[np.float32(0.19519064), np.float32(0.1979679), np.float32(0.20382416)]","[np.float32(0.20496455), np.float32(0.21664001)]"
goat_crea_blaitiere1900_2020-08-06_10-24-04_r2_crop3.jpg,"[np.float32(0.20988958), np.float32(0.24164294), np.float32(0.19959323)]","[np.float32(0.23083682), np.float32(0.21549894), np.float32(0.2429919)]","[np.float32(0.19656889), np.float32(0.23133588), np.float32(0.18749534)]","[np.float32(0.2161237), np.float32(0.20736001)]"
