Image,Confidence Animal,Confidence Behavior,Confidence Place,Confidence Time
goat_crea_blaitiere1700_2018-08-07_14-15-28_r2_crop5.jpg,"[np.float32(0.21695426), np.float32(0.21101102), np.float32(0.21106727)]","[np.float32(0.20763597), np.float32(0.21710026), np.float32(0.2083392)]","[np.float32(0.20014247), np.float32(0.20235927), np.float32(0.20345578)]","[np.float32(0.20241404), np.float32(0.21992856)]"
goat_crea_blaitiere1700_2018-08-07_14-15-37_r9_crop4.jpg,"[np.float32(0.2283562), np.float32(0.22247536), np.float32(0.22438762)]","[np.float32(0.22406548), np.float32(0.25536072), np.float32(0.24775717)]","[np.float32(0.21326753), np.float32(0.21100529), np.float32(0.21555278)]","[np.float32(0.21018082), np.float32(0.26148504)]"
goat_crea_blaitiere1700_2018-08-07_14-15-49_r16_crop8.jpg,"[np.float32(0.16948964), np.float32(0.15983601), np.float32(0.16647148)]","[np.float32(0.15797815), np.float32(0.20624223), np.float32(0.18979079)]","[np.float32(0.14148574), np.float32(0.13552764), np.float32(0.14876342)]","[np.float32(0.13907413), np.float32(0.1922011)]"
goat_crea_blaitiere1700_2018-08-07_14-16-02_r1_crop4.jpg,"[np.float32(0.19448042), np.float32(0.19894873), np.float32(0.19571254)]","[np.float32(0.20219389), np.float32(0.2053034), np.float32(0.20785385)]","[np.float32(0.17189561), np.float32(0.18194526), np.float32(0.18561377)]","[np.float32(0.19440022), np.float32(0.21082947)]"
goat_crea_blaitiere1700_2018-08-07_14-16-20_r11_crop6.jpg,"[np.float32(0.23254696), np.float32(0.2266163), np.float32(0.23852381)]","[np.float32(0.23335066), np.float32(0.2476234), np.float32(0.23526359)]","[np.float32(0.20310703), np.float32(0.20350465), np.float32(0.22402352)]","[np.float32(0.21797243), np.float32(0.24677351)]"
goat_crea_blaitiere1700_2018-08-23_09-18-23_r12_crop1.jpg,"[np.float32(0.18477117), np.float32(0.17765032), np.float32(0.1814397)]","[np.float32(0.17802416), np.float32(0.22168002), np.float32(0.20753904)]","[np.float32(0.17761418), np.float32(0.17439342), np.float32(0.17244516)]","[np.float32(0.16575217), np.float32(0.221633)]"
goat_crea_blaitiere1700_2018-08-23_09-18-49_r26_crop2.jpg,"[np.float32(0.2216818), np.float32(0.2261701), np.float32(0.21153544)]","[np.float32(0.21803404), np.float32(0.23765689), np.float32(0.23811075)]","[np.float32(0.21314965), np.float32(0.22313085), np.float32(0.21212098)]","[np.float32(0.21701549), np.float32(0.24709725)]"
goat_crea_blaitiere1700_2018-08-23_09-18-58_r31_crop4.jpg,"[np.float32(0.18310282), np.float32(0.17929791), np.float32(0.1867809)]","[np.float32(0.18439054), np.float32(0.22801621), np.float32(0.21590555)]","[np.float32(0.17804304), np.float32(0.17672548), np.float32(0.17601168)]","[np.float32(0.16939187), np.float32(0.22876525)]"
goat_crea_blaitiere1700_2018-08-23_09-19-10_r4_crop2.jpg,"[np.float32(0.22775236), np.float32(0.21297693), np.float32(0.24114549)]","[np.float32(0.2303493), np.float32(0.26989487), np.float32(0.2443999)]","[np.float32(0.21872392), np.float32(0.20960355), np.float32(0.22478601)]","[np.float32(0.21093386), np.float32(0.27099174)]"
goat_crea_blaitiere1700_2018-08-23_09-19-46_r17_crop4.jpg,"[np.float32(0.16723663), np.float32(0.16257247), np.float32(0.15867732)]","[np.float32(0.15788859), np.float32(0.20142904), np.float32(0.1923438)]","[np.float32(0.13903345), np.float32(0.13710798), np.float32(0.13985169)]","[np.float32(0.13381869), np.float32(0.18338104)]"
goat_crea_blaitiere1700_2018-08-23_09-19-46_r18_crop4.jpg,"[np.float32(0.20531647), np.float32(0.20195854), np.float32(0.1972427)]","[np.float32(0.19735193), np.float32(0.23612499), np.float32(0.2282602)]","[np.float32(0.1720483), np.float32(0.17571999), np.float32(0.18089604)]","[np.float32(0.18262699), np.float32(0.21891353)]"
goat_crea_blaitiere1700_2018-08-23_09-19-50_r19_crop4.jpg,"[np.float32(0.17923254), np.float32(0.17219679), np.float32(0.19007069)]","[np.float32(0.18529102), np.float32(0.22586921), np.float32(0.2138046)]","[np.float32(0.14654298), np.float32(0.14825346), np.float32(0.17111504)]","[np.float32(0.16605473), np.float32(0.21536006)]"
goat_crea_blaitiere1700_2018-08-23_09-20-05_r4_crop4.jpg,"[np.float32(0.1860875), np.float32(0.18058544), np.float32(0.18709321)]","[np.float32(0.18574134), np.float32(0.2257913), np.float32(0.21591207)]","[np.float32(0.18140005), np.float32(0.18514134), np.float32(0.18738957)]","[np.float32(0.18277282), np.float32(0.23635346)]"
goat_crea_blaitiere1700_2018-08-23_09-20-05_r6_crop5.jpg,"[np.float32(0.20092303), np.float32(0.19426638), np.float32(0.20442548)]","[np.float32(0.19827619), np.float32(0.23759894), np.float32(0.22101466)]","[np.float32(0.18493114), np.float32(0.18478289), np.float32(0.18247634)]","[np.float32(0.17741036), np.float32(0.22854015)]"
goat_crea_blaitiere1700_2018-08-23_09-20-13_r10_crop2.jpg,"[np.float32(0.21342771), np.float32(0.22279337), np.float32(0.20738995)]","[np.float32(0.21848193), np.float32(0.22733742), np.float32(0.23528756)]","[np.float32(0.20411918), np.float32(0.21908319), np.float32(0.20920035)]","[np.float32(0.21750385), np.float32(0.23968229)]"
goat_crea_blaitiere1700_2018-08-23_09-20-31_r15_crop12.jpg,"[np.float32(0.16491699), np.float32(0.15253146), np.float32(0.16986892)]","[np.float32(0.16018821), np.float32(0.20344597), np.float32(0.18509647)]","[np.float32(0.16345474), np.float32(0.15335405), np.float32(0.17208448)]","[np.float32(0.15923865), np.float32(0.20895629)]"
goat_crea_blaitiere1700_2018-08-23_09-20-35_r17_crop9.jpg,"[np.float32(0.23112983), np.float32(0.2272475), np.float32(0.22177184)]","[np.float32(0.2202901), np.float32(0.24121383), np.float32(0.23218839)]","[np.float32(0.22089298), np.float32(0.2248786), np.float32(0.21346486)]","[np.float32(0.21231775), np.float32(0.24312316)]"
goat_crea_blaitiere1700_2018-08-23_09-20-35_r18_crop7.jpg,"[np.float32(0.15780833), np.float32(0.16044874), np.float32(0.1564498)]","[np.float32(0.16283184), np.float32(0.2021155), np.float32(0.20362248)]","[np.float32(0.13262416), np.float32(0.13928299), np.float32(0.15061264)]","[np.float32(0.15371428), np.float32(0.20447718)]"
goat_crea_blaitiere1700_2018-08-23_09-20-40_r20_crop7.jpg,"[np.float32(0.21458001), np.float32(0.20832664), np.float32(0.21486078)]","[np.float32(0.21289194), np.float32(0.23677531), np.float32(0.22844042)]","[np.float32(0.19448924), np.float32(0.19421375), np.float32(0.19318254)]","[np.float32(0.18770222), np.float32(0.22951528)]"
goat_crea_blaitiere1700_2018-08-23_09-21-00_r1_crop4.jpg,"[np.float32(0.22242408), np.float32(0.22083464), np.float32(0.21647497)]","[np.float32(0.2197954), np.float32(0.23894021), np.float32(0.23736759)]","[np.float32(0.19359964), np.float32(0.19623032), np.float32(0.2007316)]","[np.float32(0.19967511), np.float32(0.23402661)]"
goat_crea_blaitiere1700_2018-08-23_09-21-16_r11_crop2.jpg,"[np.float32(0.17767775), np.float32(0.18220231), np.float32(0.17542455)]","[np.float32(0.18232028), np.float32(0.19228427), np.float32(0.19659138)]","[np.float32(0.16827749), np.float32(0.17667869), np.float32(0.17908391)]","[np.float32(0.18572842), np.float32(0.2043232)]"
goat_crea_blaitiere1700_2018-08-24_09-56-23_r1_crop0.jpg,"[np.float32(0.17530303), np.float32(0.17008495), np.float32(0.18522346)]","[np.float32(0.18422793), np.float32(0.2081661), np.float32(0.20165181)]","[np.float32(0.17230798), np.float32(0.17056556), np.float32(0.18102647)]","[np.float32(0.17604934), np.float32(0.21515453)]"
goat_crea_blaitiere1700_2018-08-24_09-56-46_r17_crop3.jpg,"[np.float32(0.21136141), np.float32(0.2042173), np.float32(0.22377674)]","[np.float32(0.21690018), np.float32(0.25534767), np.float32(0.23961559)]","[np.float32(0.17678314), np.float32(0.17320406), np.float32(0.18744563)]","[np.float32(0.18068053), np.float32(0.23056683)]"
goat_crea_blaitiere1700_2018-08-24_09-56-46_r18_crop2.jpg,"[np.float32(0.18667825), np.float32(0.18329604), np.float32(0.19693221)]","[np.float32(0.19505665), np.float32(0.23597437), np.float32(0.2250112)]","[np.float32(0.17250162), np.float32(0.17399131), np.float32(0.17910829)]","[np.float32(0.1749974), np.float32(0.2275706)]"
goat_crea_blaitiere1700_2019-07-06_16-53-17_r9_crop0.jpg,"[np.float32(0.1770487), np.float32(0.16703643), np.float32(0.18765564)]","[np.float32(0.1790132), np.float32(0.21740833), np.float32(0.20237447)]","[np.float32(0.15540257), np.float32(0.14794782), np.float32(0.17021504)]","[np.float32(0.15758799), np.float32(0.20774111)]"
goat_crea_blaitiere1700_2019-07-07_16-07-39_r1_crop5.jpg,"[np.float32(0.20794237), np.float32(0.19466628), np.float32(0.2023565)]","[np.float32(0.19354814), np.float32(0.2436701), np.float32(0.22584027)]","[np.float32(0.18738031), np.float32(0.18110166), np.float32(0.19162387)]","[np.float32(0.17866458), np.float32(0.23919913)]"
goat_crea_blaitiere1700_2019-07-07_16-07-39_r3_crop4.jpg,"[np.float32(0.20370273), np.float32(0.19186255), np.float32(0.19892305)]","[np.float32(0.19143459), np.float32(0.23723057), np.float32(0.21942073)]","[np.float32(0.182681), np.float32(0.17828497), np.float32(0.1813827)]","[np.float32(0.17493945), np.float32(0.23407412)]"
goat_crea_blaitiere1700_2019-07-07_16-07-48_r7_crop7.jpg,"[np.float32(0.20940834), np.float32(0.23603114), np.float32(0.19937775)]","[np.float32(0.23504862), np.float32(0.22661665), np.float32(0.25397843)]","[np.float32(0.1886695), np.float32(0.22283372), np.float32(0.19318575)]","[np.float32(0.21983875), np.float32(0.22456898)]"
goat_crea_blaitiere1700_2019-07-07_16-07-52_r10_crop5.jpg,"[np.float32(0.21410075), np.float32(0.20679942), np.float32(0.21642388)]","[np.float32(0.21188474), np.float32(0.24744171), np.float32(0.2345804)]","[np.float32(0.20827273), np.float32(0.20485172), np.float32(0.20669307)]","[np.float32(0.19884226), np.float32(0.25287718)]"
goat_crea_blaitiere1700_2019-07-07_16-07-57_r14_crop6.jpg,"[np.float32(0.20759454), np.float32(0.21707562), np.float32(0.19693097)]","[np.float32(0.21060076), np.float32(0.21838592), np.float32(0.22688764)]","[np.float32(0.19376777), np.float32(0.21003331), np.float32(0.19231506)]","[np.float32(0.2034277), np.float32(0.22266822)]"
goat_crea_blaitiere1700_2019-07-07_16-07-57_r14_crop9.jpg,"[np.float32(0.23518303), np.float32(0.22524425), np.float32(0.24026896)]","[np.float32(0.23268102), np.float32(0.26096088), np.float32(0.24761246)]","[np.float32(0.21885301), np.float32(0.21062192), np.float32(0.22705038)]","[np.float32(0.2165001), np.float32(0.26102665)]"
goat_crea_blaitiere1700_2019-07-07_16-08-09_r9_crop11.jpg,"[np.float32(0.16316552), np.float32(0.15766753), np.float32(0.16309026)]","[np.float32(0.16010192), np.float32(0.21433052), np.float32(0.20178178)]","[np.float32(0.16344976), np.float32(0.1616849), np.float32(0.16765164)]","[np.float32(0.16115688), np.float32(0.22644007)]"
goat_crea_blaitiere1700_2019-07-07_16-08-09_r9_crop8.jpg,"[np.float32(0.16572462), np.float32(0.1579836), np.float32(0.17508656)]","[np.float32(0.17020386), np.float32(0.21075222), np.float32(0.19794953)]","[np.float32(0.14045522), np.float32(0.1355772), np.float32(0.15539369)]","[np.float32(0.14782031), np.float32(0.20331506)]"
goat_crea_blaitiere1700_2019-07-07_16-08-13_r11_crop5.jpg,"[np.float32(0.22042026), np.float32(0.2029284), np.float32(0.22613344)]","[np.float32(0.21238801), np.float32(0.25969553), np.float32(0.23359679)]","[np.float32(0.19150114), np.float32(0.17952754), np.float32(0.19498393)]","[np.float32(0.1793855), np.float32(0.2380282)]"
goat_crea_blaitiere1700_2019-07-07_16-08-48_r27_crop3.jpg,"[np.float32(0.21791962), np.float32(0.2182879), np.float32(0.20684278)]","[np.float32(0.21257785), np.float32(0.23106684), np.float32(0.22980174)]","[np.float32(0.20315604), np.float32(0.2084896), np.float32(0.2013062)]","[np.float32(0.20376995), np.float32(0.23120023)]"
goat_crea_blaitiere1700_2019-07-07_16-08-48_r27_crop7.jpg,"[np.float32(0.16305862), np.float32(0.18353646), np.float32(0.17337304)]","[np.float32(0.19695796), np.float32(0.20575954), np.float32(0.22213553)]","[np.float32(0.15745817), np.float32(0.18375959), np.float32(0.16635185)]","[np.float32(0.18334189), np.float32(0.20961598)]"
goat_crea_blaitiere1700_2019-07-07_16-08-52_r29_crop8.jpg,"[np.float32(0.20278013), np.float32(0.18720093), np.float32(0.20053512)]","[np.float32(0.18712488), np.float32(0.23513067), np.float32(0.2116015)]","[np.float32(0.2009803), np.float32(0.18760684), np.float32(0.1988466)]","[np.float32(0.1855937), np.float32(0.24050806)]"
goat_crea_blaitiere1700_2019-07-07_16-08-57_r33_crop5.jpg,"[np.float32(0.1902982), np.float32(0.16925797), np.float32(0.1942767)]","[np.float32(0.17662275), np.float32(0.23197073), np.float32(0.20455201)]","[np.float32(0.17731781), np.float32(0.16007209), np.float32(0.18060729)]","[np.float32(0.16245261), np.float32(0.2274211)]"
goat_crea_blaitiere1700_2019-07-07_16-08-57_r33_crop8.jpg,"[np.float32(0.19158974), np.float32(0.17110176), np.float32(0.19189155)]","[np.float32(0.17553772), np.float32(0.22869702), np.float32(0.2022704)]","[np.float32(0.1833215), np.float32(0.16434136), np.float32(0.17974024)]","[np.float32(0.15768237), np.float32(0.22819193)]"
goat_crea_blaitiere1700_2019-07-09_13-05-27_r1_crop4.jpg,"[np.float32(0.21610078), np.float32(0.21033743), np.float32(0.21787)]","[np.float32(0.2138028), np.float32(0.24325904), np.float32(0.23172757)]","[np.float32(0.194717), np.float32(0.19327489), np.float32(0.21099828)]","[np.float32(0.20462398), np.float32(0.24275562)]"
goat_crea_blaitiere1700_2019-07-09_13-05-36_r7_crop5.jpg,"[np.float32(0.20711285), np.float32(0.20248432), np.float32(0.20591803)]","[np.float32(0.20603207), np.float32(0.24361417), np.float32(0.23594673)]","[np.float32(0.18383563), np.float32(0.18408298), np.float32(0.19531244)]","[np.float32(0.19061409), np.float32(0.24165232)]"
goat_crea_blaitiere1700_2019-07-09_13-05-40_r10_crop4.jpg,"[np.float32(0.2323693), np.float32(0.22742721), np.float32(0.22026226)]","[np.float32(0.22506364), np.float32(0.25131953), np.float32(0.24711311)]","[np.float32(0.19545081), np.float32(0.1967794), np.float32(0.19777474)]","[np.float32(0.19860217), np.float32(0.23728326)]"
goat_crea_blaitiere1700_2019-07-09_13-05-44_r14_crop5.jpg,"[np.float32(0.22747052), np.float32(0.21978574), np.float32(0.21238533)]","[np.float32(0.21487397), np.float32(0.24622694), np.float32(0.23779172)]","[np.float32(0.18512526), np.float32(0.18318816), np.float32(0.18598095)]","[np.float32(0.18457821), np.float32(0.22755814)]"
goat_crea_blaitiere1700_2019-07-09_13-05-48_r16_crop3.jpg,"[np.float32(0.19339837), np.float32(0.18844242), np.float32(0.18168879)]","[np.float32(0.18191673), np.float32(0.20596188), np.float32(0.20117855)]","[np.float32(0.18899256), np.float32(0.18575689), np.float32(0.19444793)]","[np.float32(0.19077146), np.float32(0.22053692)]"
goat_crea_blaitiere1700_2019-07-09_13-05-53_r20_crop5.jpg,"[np.float32(0.20048988), np.float32(0.19341405), np.float32(0.20457688)]","[np.float32(0.2021349), np.float32(0.22709525), np.float32(0.21677932)]","[np.float32(0.17677155), np.float32(0.17221451), np.float32(0.18671383)]","[np.float32(0.1793764), np.float32(0.21875703)]"
goat_crea_blaitiere1700_2019-07-09_13-05-53_r21_crop5.jpg,"[np.float32(0.23914903), np.float32(0.22470817), np.float32(0.24047118)]","[np.float32(0.23139313), np.float32(0.25766382), np.float32(0.24017057)]","[np.float32(0.21359049), np.float32(0.20307754), np.float32(0.20913726)]","[np.float32(0.19572917), np.float32(0.23876454)]"
goat_crea_blaitiere1700_2019-07-09_13-05-57_r22_crop4.jpg,"[np.float32(0.2022107), np.float32(0.19518936), np.float32(0.20509711)]","[np.float32(0.20438719), np.float32(0.22934356), np.float32(0.22056562)]","[np.float32(0.1813941), np.float32(0.1761028), np.float32(0.18991593)]","[np.float32(0.18182808), np.float32(0.2268133)]"
goat_crea_blaitiere1700_2019-07-09_13-05-57_r24_crop4.jpg,"[np.float32(0.1561074), np.float32(0.16194025), np.float32(0.16475922)]","[np.float32(0.17270638), np.float32(0.198291), np.float32(0.2013216)]","[np.float32(0.13284631), np.float32(0.14387959), np.float32(0.1617297)]","[np.float32(0.1659194), np.float32(0.20197342)]"
goat_crea_blaitiere1700_2019-07-09_13-06-01_r1_crop0.jpg,"[np.float32(0.15640983), np.float32(0.15690486), np.float32(0.16333814)]","[np.float32(0.1669095), np.float32(0.19720745), np.float32(0.1924092)]","[np.float32(0.14030814), np.float32(0.14357218), np.float32(0.15846922)]","[np.float32(0.16022582), np.float32(0.20225619)]"
goat_crea_blaitiere1700_2019-07-09_13-06-09_r9_crop1.jpg,"[np.float32(0.17995521), np.float32(0.1736084), np.float32(0.17757848)]","[np.float32(0.17737046), np.float32(0.21814065), np.float32(0.2091299)]","[np.float32(0.15379116), np.float32(0.1512688), np.float32(0.16362096)]","[np.float32(0.15931478), np.float32(0.2066661)]"
goat_crea_blaitiere1700_2019-07-09_13-07-54_r9_crop1.jpg,"[np.float32(0.18092223), np.float32(0.17065331), np.float32(0.1852766)]","[np.float32(0.17975429), np.float32(0.22803009), np.float32(0.21084556)]","[np.float32(0.16699696), np.float32(0.16134894), np.float32(0.1821014)]","[np.float32(0.17419545), np.float32(0.23279698)]"
goat_crea_blaitiere1700_2019-07-09_13-11-00_r1_crop2.jpg,"[np.float32(0.13656652), np.float32(0.13010368), np.float32(0.14103569)]","[np.float32(0.14131539), np.float32(0.18679462), np.float32(0.1776237)]","[np.float32(0.10939716), np.float32(0.10613543), np.float32(0.12975155)]","[np.float32(0.12295406), np.float32(0.17806704)]"
goat_crea_blaitiere1700_2019-07-16_07-24-32_r3_crop0.jpg,"[np.float32(0.2194279), np.float32(0.23188329), np.float32(0.21717465)]","[np.float32(0.23623577), np.float32(0.26280448), np.float32(0.27442744)]","[np.float32(0.20121637), np.float32(0.21939689), np.float32(0.20816842)]","[np.float32(0.21952131), np.float32(0.2714743)]"
goat_crea_blaitiere1700_2019-07-16_07-27-05_r6_crop2.jpg,"[np.float32(0.17341149), np.float32(0.19105306), np.float32(0.17622435)]","[np.float32(0.19691315), np.float32(0.22267126), np.float32(0.23603033)]","[np.float32(0.17201099), np.float32(0.192933), np.float32(0.18691288)]","[np.float32(0.19921508), np.float32(0.24029909)]"
goat_crea_blaitiere1700_2019-07-16_07-27-17_r15_crop0.jpg,"[np.float32(0.21533734), np.float32(0.22254571), np.float32(0.20141856)]","[np.float32(0.21370932), np.float32(0.2172477), np.float32(0.22659218)]","[np.float32(0.2128487), np.float32(0.2254479), np.float32(0.20955609)]","[np.float32(0.21686232), np.float32(0.22995248)]"
goat_crea_blaitiere1700_2019-07-16_07-27-17_r15_crop1.jpg,"[np.float32(0.15820722), np.float32(0.1708385), np.float32(0.16274239)]","[np.float32(0.17842712), np.float32(0.20048527), np.float32(0.20979656)]","[np.float32(0.14830297), np.float32(0.1689762), np.float32(0.1617024)]","[np.float32(0.17342032), np.float32(0.20669833)]"
goat_crea_blaitiere1700_2019-07-16_07-27-45_r28_crop5.jpg,"[np.float32(0.17896827), np.float32(0.18991286), np.float32(0.1719731)]","[np.float32(0.18769945), np.float32(0.22194211), np.float32(0.22992052)]","[np.float32(0.15672387), np.float32(0.17269747), np.float32(0.155724)]","[np.float32(0.16591601), np.float32(0.22038943)]"
goat_crea_blaitiere1700_2019-07-16_07-27-49_r31_crop3.jpg,"[np.float32(0.17993894), np.float32(0.19346716), np.float32(0.17222911)]","[np.float32(0.19390124), np.float32(0.2209535), np.float32(0.23356006)]","[np.float32(0.16104344), np.float32(0.18167457), np.float32(0.16967204)]","[np.float32(0.18796876), np.float32(0.23114479)]"
goat_crea_blaitiere1700_2019-07-16_07-27-53_r35_crop2.jpg,"[np.float32(0.20405893), np.float32(0.22385931), np.float32(0.20171845)]","[np.float32(0.22608048), np.float32(0.22423726), np.float32(0.24387117)]","[np.float32(0.19885445), np.float32(0.22578488), np.float32(0.20490041)]","[np.float32(0.222661), np.float32(0.23542532)]"
goat_crea_blaitiere1700_2019-07-16_07-28-02_r1_crop1.jpg,"[np.float32(0.2074593), np.float32(0.20959675), np.float32(0.21268865)]","[np.float32(0.21698663), np.float32(0.25094256), np.float32(0.24722724)]","[np.float32(0.19025381), np.float32(0.19899923), np.float32(0.20480612)]","[np.float32(0.20880601), np.float32(0.25082102)]"
goat_crea_blaitiere1700_2019-07-16_07-28-08_r4_crop1.jpg,"[np.float32(0.2003402), np.float32(0.19977358), np.float32(0.19957827)]","[np.float32(0.20131089), np.float32(0.24193925), np.float32(0.23310333)]","[np.float32(0.17746627), np.float32(0.1850021), np.float32(0.18480909)]","[np.float32(0.18526079), np.float32(0.23024821)]"
goat_crea_blaitiere1700_2019-07-16_07-28-46_r20_crop3.jpg,"[np.float32(0.21332398), np.float32(0.20410252), np.float32(0.20218556)]","[np.float32(0.1994745), np.float32(0.22681092), np.float32(0.21668944)]","[np.float32(0.20690376), np.float32(0.20254382), np.float32(0.18974261)]","[np.float32(0.18172319), np.float32(0.22165596)]"
goat_crea_blaitiere1700_2019-07-16_07-28-54_r25_crop7.jpg,"[np.float32(0.20665371), np.float32(0.19515873), np.float32(0.19614533)]","[np.float32(0.19169496), np.float32(0.23784468), np.float32(0.22357756)]","[np.float32(0.1884239), np.float32(0.18292966), np.float32(0.18798432)]","[np.float32(0.1791349), np.float32(0.23615737)]"
goat_crea_blaitiere1700_2019-07-16_07-28-54_r26_crop3.jpg,"[np.float32(0.210109), np.float32(0.19598907), np.float32(0.21186467)]","[np.float32(0.20047857), np.float32(0.24315812), np.float32(0.2206743)]","[np.float32(0.20643912), np.float32(0.19571936), np.float32(0.20434704)]","[np.float32(0.18978712), np.float32(0.24633801)]"
goat_crea_blaitiere1700_2019-07-16_07-28-58_r30_crop1.jpg,"[np.float32(0.18896565), np.float32(0.1824041), np.float32(0.18788284)]","[np.float32(0.18773204), np.float32(0.23249091), np.float32(0.22400662)]","[np.float32(0.16077873), np.float32(0.1616249), np.float32(0.17430376)]","[np.float32(0.17049941), np.float32(0.22149032)]"
goat_crea_blaitiere1700_2019-07-16_07-29-06_r4_crop6.jpg,"[np.float32(0.19909534), np.float32(0.19844842), np.float32(0.19081809)]","[np.float32(0.19655193), np.float32(0.23289153), np.float32(0.22966722)]","[np.float32(0.19300815), np.float32(0.19861479), np.float32(0.18361923)]","[np.float32(0.18439326), np.float32(0.2332661)]"
goat_crea_blaitiere1700_2019-07-16_07-29-11_r7_crop2.jpg,"[np.float32(0.19744119), np.float32(0.20017011), np.float32(0.20291409)]","[np.float32(0.20764156), np.float32(0.23822238), np.float32(0.23630622)]","[np.float32(0.18126321), np.float32(0.18822753), np.float32(0.19738808)]","[np.float32(0.19844788), np.float32(0.24560869)]"
goat_crea_blaitiere1700_2019-07-16_07-29-16_r11_crop1.jpg,"[np.float32(0.17094398), np.float32(0.16881923), np.float32(0.17170148)]","[np.float32(0.17428778), np.float32(0.20497687), np.float32(0.1981458)]","[np.float32(0.15021878), np.float32(0.15337434), np.float32(0.15713447)]","[np.float32(0.15690799), np.float32(0.20216034)]"
goat_crea_blaitiere1700_2019-07-16_07-29-20_r13_crop5.jpg,"[np.float32(0.22372131), np.float32(0.2250601), np.float32(0.2187221)]","[np.float32(0.22279596), np.float32(0.26234072), np.float32(0.25671884)]","[np.float32(0.21239717), np.float32(0.22190538), np.float32(0.21745764)]","[np.float32(0.22018099), np.float32(0.2775914)]"
goat_crea_blaitiere1700_2019-07-16_07-29-26_r16_crop6.jpg,"[np.float32(0.18424976), np.float32(0.17908695), np.float32(0.18160097)]","[np.float32(0.18074924), np.float32(0.22828543), np.float32(0.21635826)]","[np.float32(0.1587865), np.float32(0.15822576), np.float32(0.1686631)]","[np.float32(0.16185388), np.float32(0.21273105)]"
goat_crea_blaitiere1700_2019-07-16_07-29-34_r22_crop6.jpg,"[np.float32(0.21497925), np.float32(0.21905895), np.float32(0.20210947)]","[np.float32(0.21074444), np.float32(0.22058998), np.float32(0.22590733)]","[np.float32(0.20780867), np.float32(0.21549898), np.float32(0.2063738)]","[np.float32(0.21284537), np.float32(0.2396216)]"
goat_crea_blaitiere1700_2019-07-16_07-31-31_r5_crop1.jpg,"[np.float32(0.22032279), np.float32(0.21853042), np.float32(0.22724651)]","[np.float32(0.2304155), np.float32(0.2444087), np.float32(0.24264383)]","[np.float32(0.19868036), np.float32(0.20407353), np.float32(0.21052463)]","[np.float32(0.211229), np.float32(0.24372187)]"
goat_crea_blaitiere1700_2019-07-21_08-26-47_r15_crop5.jpg,"[np.float32(0.21314448), np.float32(0.20554732), np.float32(0.21054842)]","[np.float32(0.2093028), np.float32(0.2441652), np.float32(0.23586239)]","[np.float32(0.17710415), np.float32(0.1740638), np.float32(0.18502313)]","[np.float32(0.17762162), np.float32(0.22933829)]"
goat_crea_blaitiere1700_2019-07-27_07-00-24_r1_crop2.jpg,"[np.float32(0.16219284), np.float32(0.15748416), np.float32(0.16955093)]","[np.float32(0.16633728), np.float32(0.21902654), np.float32(0.20692512)]","[np.float32(0.16264102), np.float32(0.1595259), np.float32(0.1691793)]","[np.float32(0.16202861), np.float32(0.2267696)]"
goat_crea_blaitiere1700_2019-07-27_07-00-57_r13_crop2.jpg,"[np.float32(0.14330462), np.float32(0.13077445), np.float32(0.14382568)]","[np.float32(0.13934547), np.float32(0.19682236), np.float32(0.18103157)]","[np.float32(0.13279976), np.float32(0.1262222), np.float32(0.14701384)]","[np.float32(0.13913947), np.float32(0.20404184)]"
goat_crea_blaitiere1900_2020-08-06_10-03-40_r20_crop8.jpg,"[np.float32(0.19247481), np.float32(0.19919686), np.float32(0.19259332)]","[np.float32(0.20475625), np.float32(0.21748598), np.float32(0.22375655)]","[np.float32(0.16726607), np.float32(0.17838822), np.float32(0.17775413)]","[np.float32(0.18357953), np.float32(0.21304524)]"
goat_crea_blaitiere1900_2020-08-06_10-04-03_r2_crop4.jpg,"[np.float32(0.20867339), np.float32(0.19733402), np.float32(0.21552773)]","[np.float32(0.21035814), np.float32(0.22892001), np.float32(0.21774702)]","[np.float32(0.18981062), np.float32(0.18709141), np.float32(0.2020355)]","[np.float32(0.19504516), np.float32(0.22684255)]"
goat_crea_blaitiere1900_2020-08-06_10-04-20_r13_crop8.jpg,"[np.float32(0.1790897), np.float32(0.1883058), np.float32(0.17193615)]","[np.float32(0.18345183), np.float32(0.19310227), np.float32(0.20197023)]","[np.float32(0.17130245), np.float32(0.18322285), np.float32(0.17786881)]","[np.float32(0.18625966), np.float32(0.20582901)]"
goat_crea_blaitiere1900_2020-08-06_10-04-55_r34_crop5.jpg,"[np.float32(0.18398613), np.float32(0.17635176), np.float32(0.19312617)]","[np.float32(0.18863608), np.float32(0.20843557), np.float32(0.19747663)]","[np.float32(0.14337367), np.float32(0.14168386), np.float32(0.1599965)]","[np.float32(0.15592657), np.float32(0.18201788)]"
goat_crea_blaitiere1900_2020-08-06_10-24-04_r2_crop3.jpg,"[np.float32(0.23076016), np.float32(0.24267161), np.float32(0.22266689)]","[np.float32(0.23776385), np.float32(0.25198394), np.float32(0.26209244)]","[np.float32(0.2249688), np.float32(0.24284469), np.float32(0.22170673)]","[np.float32(0.23196325), np.float32(0.26141843)]"
