Image,Confidence Animal,Confidence Behavior,Confidence Place,Confidence Time
goat_crea_blaitiere1700_2018-08-07_14-15-28_r2_crop5.jpg,"[np.float32(0.26007497), np.float32(0.26334977), np.float32(0.2535403)]","[np.float32(0.26141918), np.float32(0.2842607), np.float32(0.28573188)]","[np.float32(0.23357405), np.float32(0.24334197), np.float32(0.23593701)]","[np.float32(0.24933982), np.float32(0.26512092)]"
goat_crea_blaitiere1700_2018-08-07_14-15-37_r9_crop4.jpg,"[np.float32(0.27362156), np.float32(0.27214727), np.float32(0.26127258)]","[np.float32(0.26562074), np.float32(0.28946286), np.float32(0.2892025)]","[np.float32(0.2691208), np.float32(0.27292576), np.float32(0.26644924)]","[np.float32(0.27322346), np.float32(0.2890359)]"
goat_crea_blaitiere1700_2018-08-07_14-15-49_r16_crop8.jpg,"[np.float32(0.2636819), np.float32(0.2538788), np.float32(0.2531106)]","[np.float32(0.247042), np.float32(0.28599778), np.float32(0.27681798)]","[np.float32(0.24826512), np.float32(0.24317726), np.float32(0.24075808)]","[np.float32(0.24103482), np.float32(0.27180454)]"
goat_crea_blaitiere1700_2018-08-07_14-16-02_r1_crop4.jpg,"[np.float32(0.26179183), np.float32(0.26084462), np.float32(0.24846531)]","[np.float32(0.25137785), np.float32(0.27948076), np.float32(0.2769502)]","[np.float32(0.24602419), np.float32(0.2506811), np.float32(0.23991492)]","[np.float32(0.24591601), np.float32(0.26746714)]"
goat_crea_blaitiere1700_2018-08-07_14-16-20_r11_crop6.jpg,"[np.float32(0.24543071), np.float32(0.25074565), np.float32(0.22277719)]","[np.float32(0.23195294), np.float32(0.2518536), np.float32(0.25611344)]","[np.float32(0.22873567), np.float32(0.24038894), np.float32(0.2164589)]","[np.float32(0.22941266), np.float32(0.23935817)]"
goat_crea_blaitiere1700_2018-08-23_09-18-23_r12_crop1.jpg,"[np.float32(0.25124428), np.float32(0.23492885), np.float32(0.23305714)]","[np.float32(0.22207613), np.float32(0.26668453), np.float32(0.25248703)]","[np.float32(0.21926956), np.float32(0.21074072), np.float32(0.21047528)]","[np.float32(0.20637581), np.float32(0.2413289)]"
goat_crea_blaitiere1700_2018-08-23_09-18-49_r26_crop2.jpg,"[np.float32(0.27303067), np.float32(0.27231848), np.float32(0.24705943)]","[np.float32(0.25261202), np.float32(0.2853061), np.float32(0.28421354)]","[np.float32(0.26806217), np.float32(0.27232412), np.float32(0.25201273)]","[np.float32(0.25926873), np.float32(0.2832067)]"
goat_crea_blaitiere1700_2018-08-23_09-18-58_r31_crop4.jpg,"[np.float32(0.25382394), np.float32(0.247917), np.float32(0.23929976)]","[np.float32(0.23732875), np.float32(0.2796702), np.float32(0.2729682)]","[np.float32(0.23449442), np.float32(0.2360983), np.float32(0.22682992)]","[np.float32(0.23123994), np.float32(0.26441923)]"
goat_crea_blaitiere1700_2018-08-23_09-19-10_r4_crop2.jpg,"[np.float32(0.23446895), np.float32(0.23353267), np.float32(0.22408974)]","[np.float32(0.22581798), np.float32(0.26097846), np.float32(0.2567152)]","[np.float32(0.22938049), np.float32(0.23320442), np.float32(0.22279826)]","[np.float32(0.22807245), np.float32(0.25882837)]"
goat_crea_blaitiere1700_2018-08-23_09-19-46_r17_crop4.jpg,"[np.float32(0.26107508), np.float32(0.24410076), np.float32(0.25070477)]","[np.float32(0.23790202), np.float32(0.2795163), np.float32(0.26312706)]","[np.float32(0.24096675), np.float32(0.23101805), np.float32(0.23669025)]","[np.float32(0.23132344), np.float32(0.26439255)]"
goat_crea_blaitiere1700_2018-08-23_09-19-46_r18_crop4.jpg,"[np.float32(0.25641885), np.float32(0.25782418), np.float32(0.22582039)]","[np.float32(0.23414636), np.float32(0.26623765), np.float32(0.26859024)]","[np.float32(0.23762994), np.float32(0.24562775), np.float32(0.21788855)]","[np.float32(0.23081215), np.float32(0.25171113)]"
goat_crea_blaitiere1700_2018-08-23_09-19-50_r19_crop4.jpg,"[np.float32(0.2623675), np.float32(0.25441194), np.float32(0.26256084)]","[np.float32(0.26110107), np.float32(0.2842158), np.float32(0.27851653)]","[np.float32(0.24963385), np.float32(0.24643527), np.float32(0.25357583)]","[np.float32(0.25734), np.float32(0.2746992)]"
goat_crea_blaitiere1700_2018-08-23_09-20-05_r4_crop4.jpg,"[np.float32(0.24489588), np.float32(0.24562024), np.float32(0.23130785)]","[np.float32(0.23793602), np.float32(0.27585417), np.float32(0.27689058)]","[np.float32(0.23484385), np.float32(0.24126157), np.float32(0.2322799)]","[np.float32(0.24371044), np.float32(0.2693019)]"
goat_crea_blaitiere1700_2018-08-23_09-20-05_r6_crop5.jpg,"[np.float32(0.23217948), np.float32(0.22577293), np.float32(0.22605626)]","[np.float32(0.22206436), np.float32(0.25643817), np.float32(0.24924463)]","[np.float32(0.22403878), np.float32(0.2223739), np.float32(0.22166999)]","[np.float32(0.22275136), np.float32(0.2507991)]"
goat_crea_blaitiere1700_2018-08-23_09-20-13_r10_crop2.jpg,"[np.float32(0.2564245), np.float32(0.2501403), np.float32(0.24066715)]","[np.float32(0.23951018), np.float32(0.26834178), np.float32(0.2618549)]","[np.float32(0.24596767), np.float32(0.24435997), np.float32(0.23838764)]","[np.float32(0.24002188), np.float32(0.2617905)]"
goat_crea_blaitiere1700_2018-08-23_09-20-31_r15_crop12.jpg,"[np.float32(0.23806804), np.float32(0.22519812), np.float32(0.21542916)]","[np.float32(0.208263), np.float32(0.25636923), np.float32(0.24566488)]","[np.float32(0.22848754), np.float32(0.22225167), np.float32(0.21250977)]","[np.float32(0.21230564), np.float32(0.24727799)]"
goat_crea_blaitiere1700_2018-08-23_09-20-35_r17_crop9.jpg,"[np.float32(0.23925096), np.float32(0.23725608), np.float32(0.2225679)]","[np.float32(0.22581705), np.float32(0.2588129), np.float32(0.25767082)]","[np.float32(0.23260137), np.float32(0.23724525), np.float32(0.22446105)]","[np.float32(0.2329928), np.float32(0.2532703)]"
goat_crea_blaitiere1700_2018-08-23_09-20-35_r18_crop7.jpg,"[np.float32(0.25448054), np.float32(0.24584451), np.float32(0.24328181)]","[np.float32(0.23619439), np.float32(0.28206235), np.float32(0.27138782)]","[np.float32(0.23614055), np.float32(0.23633657), np.float32(0.2301815)]","[np.float32(0.23079722), np.float32(0.26886886)]"
goat_crea_blaitiere1700_2018-08-23_09-20-40_r20_crop7.jpg,"[np.float32(0.25318608), np.float32(0.2522077), np.float32(0.23297608)]","[np.float32(0.23589171), np.float32(0.27344558), np.float32(0.27127805)]","[np.float32(0.22547314), np.float32(0.23247461), np.float32(0.21621816)]","[np.float32(0.22695959), np.float32(0.25133267)]"
goat_crea_blaitiere1700_2018-08-23_09-21-00_r1_crop4.jpg,"[np.float32(0.25245175), np.float32(0.25355667), np.float32(0.24463077)]","[np.float32(0.25015432), np.float32(0.2781735), np.float32(0.2775201)]","[np.float32(0.23666632), np.float32(0.242633), np.float32(0.23477463)]","[np.float32(0.24610603), np.float32(0.26628894)]"
goat_crea_blaitiere1700_2018-08-23_09-21-16_r11_crop2.jpg,"[np.float32(0.23622409), np.float32(0.24127898), np.float32(0.22459017)]","[np.float32(0.23472975), np.float32(0.24688298), np.float32(0.2517428)]","[np.float32(0.22395128), np.float32(0.23386782), np.float32(0.21802099)]","[np.float32(0.23094782), np.float32(0.2394093)]"
goat_crea_blaitiere1700_2018-08-24_09-56-23_r1_crop0.jpg,"[np.float32(0.22655499), np.float32(0.23263688), np.float32(0.20829818)]","[np.float32(0.21695194), np.float32(0.25839585), np.float32(0.2620435)]","[np.float32(0.223033), np.float32(0.23257594), np.float32(0.20926347)]","[np.float32(0.22094408), np.float32(0.2522878)]"
goat_crea_blaitiere1700_2018-08-24_09-56-46_r17_crop3.jpg,"[np.float32(0.23216143), np.float32(0.22351344), np.float32(0.232172)]","[np.float32(0.22745901), np.float32(0.25270703), np.float32(0.24375819)]","[np.float32(0.21595067), np.float32(0.21027242), np.float32(0.21753049)]","[np.float32(0.2174041), np.float32(0.237432)]"
goat_crea_blaitiere1700_2018-08-24_09-56-46_r18_crop2.jpg,"[np.float32(0.24016947), np.float32(0.22860268), np.float32(0.24385092)]","[np.float32(0.2355679), np.float32(0.25696477), np.float32(0.24334636)]","[np.float32(0.23392466), np.float32(0.2297168), np.float32(0.24095158)]","[np.float32(0.23865983), np.float32(0.25430292)]"
goat_crea_blaitiere1700_2019-07-06_16-53-17_r9_crop0.jpg,"[np.float32(0.23923826), np.float32(0.23479061), np.float32(0.23965104)]","[np.float32(0.23909809), np.float32(0.2679544), np.float32(0.26386186)]","[np.float32(0.22698978), np.float32(0.22479917), np.float32(0.23316324)]","[np.float32(0.23685557), np.float32(0.2577836)]"
goat_crea_blaitiere1700_2019-07-07_16-07-39_r1_crop5.jpg,"[np.float32(0.2768885), np.float32(0.2562587), np.float32(0.26833373)]","[np.float32(0.25148892), np.float32(0.28764635), np.float32(0.2698242)]","[np.float32(0.25618672), np.float32(0.24319181), np.float32(0.25061715)]","[np.float32(0.2416693), np.float32(0.2709359)]"
goat_crea_blaitiere1700_2019-07-07_16-07-39_r3_crop4.jpg,"[np.float32(0.26547986), np.float32(0.25378948), np.float32(0.24960095)]","[np.float32(0.24371515), np.float32(0.28487667), np.float32(0.2749099)]","[np.float32(0.24157614), np.float32(0.238989), np.float32(0.23651503)]","[np.float32(0.2389582), np.float32(0.2666845)]"
goat_crea_blaitiere1700_2019-07-07_16-07-48_r7_crop7.jpg,"[np.float32(0.24880116), np.float32(0.2668552), np.float32(0.23307669)]","[np.float32(0.25224385), np.float32(0.26425824), np.float32(0.2785471)]","[np.float32(0.23296104), np.float32(0.25763896), np.float32(0.22692105)]","[np.float32(0.2495087), np.float32(0.25354302)]"
goat_crea_blaitiere1700_2019-07-07_16-07-52_r10_crop5.jpg,"[np.float32(0.24827227), np.float32(0.2467763), np.float32(0.23065045)]","[np.float32(0.23233163), np.float32(0.2557471), np.float32(0.25114077)]","[np.float32(0.23965158), np.float32(0.24385403), np.float32(0.22568858)]","[np.float32(0.23107429), np.float32(0.25405836)]"
goat_crea_blaitiere1700_2019-07-07_16-07-57_r14_crop6.jpg,"[np.float32(0.22502238), np.float32(0.22806273), np.float32(0.21299438)]","[np.float32(0.22122619), np.float32(0.24277171), np.float32(0.24522501)]","[np.float32(0.21725033), np.float32(0.22412136), np.float32(0.21096112)]","[np.float32(0.22230859), np.float32(0.23902397)]"
goat_crea_blaitiere1700_2019-07-07_16-07-57_r14_crop9.jpg,"[np.float32(0.25955254), np.float32(0.24058971), np.float32(0.25322086)]","[np.float32(0.23942906), np.float32(0.28841716), np.float32(0.2718206)]","[np.float32(0.24535893), np.float32(0.23159048), np.float32(0.24164431)]","[np.float32(0.23431495), np.float32(0.27728796)]"
goat_crea_blaitiere1700_2019-07-07_16-08-09_r9_crop11.jpg,"[np.float32(0.22912699), np.float32(0.21700639), np.float32(0.21697292)]","[np.float32(0.21020004), np.float32(0.25684407), np.float32(0.24619211)]","[np.float32(0.21699578), np.float32(0.20910954), np.float32(0.2122603)]","[np.float32(0.20890899), np.float32(0.24643221)]"
goat_crea_blaitiere1700_2019-07-07_16-08-09_r9_crop8.jpg,"[np.float32(0.2598196), np.float32(0.24962145), np.float32(0.24549566)]","[np.float32(0.24217744), np.float32(0.28379637), np.float32(0.27669445)]","[np.float32(0.242165), np.float32(0.23665841), np.float32(0.23771207)]","[np.float32(0.2388975), np.float32(0.2680381)]"
goat_crea_blaitiere1700_2019-07-07_16-08-13_r11_crop5.jpg,"[np.float32(0.2791492), np.float32(0.25411972), np.float32(0.2699644)]","[np.float32(0.2518183), np.float32(0.3006454), np.float32(0.2779734)]","[np.float32(0.25270304), np.float32(0.23424539), np.float32(0.2479168)]","[np.float32(0.23604736), np.float32(0.27684015)]"
goat_crea_blaitiere1700_2019-07-07_16-08-48_r27_crop3.jpg,"[np.float32(0.2513198), np.float32(0.24398339), np.float32(0.2396689)]","[np.float32(0.23834589), np.float32(0.2615863), np.float32(0.25510728)]","[np.float32(0.24123493), np.float32(0.23902808), np.float32(0.23605676)]","[np.float32(0.23830354), np.float32(0.25539386)]"
goat_crea_blaitiere1700_2019-07-07_16-08-48_r27_crop7.jpg,"[np.float32(0.24027489), np.float32(0.23094803), np.float32(0.22944829)]","[np.float32(0.22517197), np.float32(0.25096288), np.float32(0.24022114)]","[np.float32(0.2317603), np.float32(0.23060392), np.float32(0.22111034)]","[np.float32(0.22289968), np.float32(0.24553823)]"
goat_crea_blaitiere1700_2019-07-07_16-08-52_r29_crop8.jpg,"[np.float32(0.2630334), np.float32(0.24017201), np.float32(0.24894345)]","[np.float32(0.23148264), np.float32(0.28267848), np.float32(0.26302713)]","[np.float32(0.24143656), np.float32(0.2262038), np.float32(0.23769371)]","[np.float32(0.22596885), np.float32(0.2654025)]"
goat_crea_blaitiere1700_2019-07-07_16-08-57_r33_crop5.jpg,"[np.float32(0.2510909), np.float32(0.2335116), np.float32(0.23959026)]","[np.float32(0.22827786), np.float32(0.26974612), np.float32(0.2546817)]","[np.float32(0.23680079), np.float32(0.22263436), np.float32(0.23056133)]","[np.float32(0.22289312), np.float32(0.25781465)]"
goat_crea_blaitiere1700_2019-07-07_16-08-57_r33_crop8.jpg,"[np.float32(0.23430243), np.float32(0.22300626), np.float32(0.2254826)]","[np.float32(0.21832378), np.float32(0.2691865), np.float32(0.25784284)]","[np.float32(0.22513), np.float32(0.21698785), np.float32(0.22000825)]","[np.float32(0.21690051), np.float32(0.26143655)]"
goat_crea_blaitiere1700_2019-07-09_13-05-27_r1_crop4.jpg,"[np.float32(0.27783856), np.float32(0.2670882), np.float32(0.2638673)]","[np.float32(0.25858095), np.float32(0.303498), np.float32(0.2942841)]","[np.float32(0.2688866), np.float32(0.26448822), np.float32(0.26383635)]","[np.float32(0.2646119), np.float32(0.29536346)]"
goat_crea_blaitiere1700_2019-07-09_13-05-36_r7_crop5.jpg,"[np.float32(0.2629159), np.float32(0.2570364), np.float32(0.24321605)]","[np.float32(0.24316761), np.float32(0.28114045), np.float32(0.2751281)]","[np.float32(0.24539417), np.float32(0.24629994), np.float32(0.23732014)]","[np.float32(0.24161102), np.float32(0.26734692)]"
goat_crea_blaitiere1700_2019-07-09_13-05-40_r10_crop4.jpg,"[np.float32(0.2614406), np.float32(0.25286543), np.float32(0.24947685)]","[np.float32(0.24564156), np.float32(0.28300244), np.float32(0.2761394)]","[np.float32(0.23856086), np.float32(0.23654774), np.float32(0.23228006)]","[np.float32(0.23462379), np.float32(0.26379317)]"
goat_crea_blaitiere1700_2019-07-09_13-05-44_r14_crop5.jpg,"[np.float32(0.26641524), np.float32(0.25955677), np.float32(0.24581522)]","[np.float32(0.24446312), np.float32(0.28755286), np.float32(0.28225085)]","[np.float32(0.22621498), np.float32(0.22468711), np.float32(0.21449657)]","[np.float32(0.2193624), np.float32(0.25063065)]"
goat_crea_blaitiere1700_2019-07-09_13-05-48_r16_crop3.jpg,"[np.float32(0.25024158), np.float32(0.24543552), np.float32(0.24275409)]","[np.float32(0.23925196), np.float32(0.27754453), np.float32(0.2710125)]","[np.float32(0.23036629), np.float32(0.23053902), np.float32(0.22587542)]","[np.float32(0.22876419), np.float32(0.26076946)]"
goat_crea_blaitiere1700_2019-07-09_13-05-53_r20_crop5.jpg,"[np.float32(0.26871413), np.float32(0.25111702), np.float32(0.25621942)]","[np.float32(0.24338065), np.float32(0.2851346), np.float32(0.26983142)]","[np.float32(0.24432789), np.float32(0.23374464), np.float32(0.2390665)]","[np.float32(0.23360074), np.float32(0.26726398)]"
goat_crea_blaitiere1700_2019-07-09_13-05-53_r21_crop5.jpg,"[np.float32(0.29556456), np.float32(0.2755804), np.float32(0.27805373)]","[np.float32(0.26380026), np.float32(0.29974777), np.float32(0.28239733)]","[np.float32(0.27330688), np.float32(0.26275957), np.float32(0.2666103)]","[np.float32(0.25926608), np.float32(0.28339916)]"
goat_crea_blaitiere1700_2019-07-09_13-05-57_r22_crop4.jpg,"[np.float32(0.28978437), np.float32(0.27677247), np.float32(0.26987723)]","[np.float32(0.26379868), np.float32(0.29035333), np.float32(0.28106567)]","[np.float32(0.27031514), np.float32(0.26536894), np.float32(0.2586148)]","[np.float32(0.25797594), np.float32(0.2773027)]"
goat_crea_blaitiere1700_2019-07-09_13-05-57_r24_crop4.jpg,"[np.float32(0.2416778), np.float32(0.24630031), np.float32(0.23036772)]","[np.float32(0.24351956), np.float32(0.25233242), np.float32(0.25891146)]","[np.float32(0.22713321), np.float32(0.23658529), np.float32(0.22413789)]","[np.float32(0.24201436), np.float32(0.24264282)]"
goat_crea_blaitiere1700_2019-07-09_13-06-01_r1_crop0.jpg,"[np.float32(0.22278829), np.float32(0.2303192), np.float32(0.22472848)]","[np.float32(0.23472752), np.float32(0.25399283), np.float32(0.2569039)]","[np.float32(0.21047807), np.float32(0.22117935), np.float32(0.2166131)]","[np.float32(0.228549), np.float32(0.24423617)]"
goat_crea_blaitiere1700_2019-07-09_13-06-09_r9_crop1.jpg,"[np.float32(0.24966684), np.float32(0.24115212), np.float32(0.23227832)]","[np.float32(0.23198652), np.float32(0.26346013), np.float32(0.2589241)]","[np.float32(0.23882443), np.float32(0.23706989), np.float32(0.22654064)]","[np.float32(0.2324789), np.float32(0.25751355)]"
goat_crea_blaitiere1700_2019-07-09_13-07-54_r9_crop1.jpg,"[np.float32(0.24540995), np.float32(0.24711801), np.float32(0.23011214)]","[np.float32(0.23593096), np.float32(0.2820003), np.float32(0.2806534)]","[np.float32(0.23408234), np.float32(0.24053946), np.float32(0.22525626)]","[np.float32(0.2348366), np.float32(0.27285725)]"
goat_crea_blaitiere1700_2019-07-09_13-11-00_r1_crop2.jpg,"[np.float32(0.23838374), np.float32(0.22754996), np.float32(0.22437173)]","[np.float32(0.22182196), np.float32(0.26114556), np.float32(0.25160393)]","[np.float32(0.22213846), np.float32(0.21782997), np.float32(0.21413735)]","[np.float32(0.21658656), np.float32(0.24794574)]"
goat_crea_blaitiere1700_2019-07-16_07-24-32_r3_crop0.jpg,"[np.float32(0.27744922), np.float32(0.2854951), np.float32(0.26601243)]","[np.float32(0.27735358), np.float32(0.30467558), np.float32(0.31060952)]","[np.float32(0.2673305), np.float32(0.28029218), np.float32(0.26361054)]","[np.float32(0.2792266), np.float32(0.2969216)]"
goat_crea_blaitiere1700_2019-07-16_07-27-05_r6_crop2.jpg,"[np.float32(0.25891423), np.float32(0.2745267), np.float32(0.24310134)]","[np.float32(0.26055044), np.float32(0.28864777), np.float32(0.3010909)]","[np.float32(0.24718171), np.float32(0.26664114), np.float32(0.24145819)]","[np.float32(0.2629744), np.float32(0.27941334)]"
goat_crea_blaitiere1700_2019-07-16_07-27-17_r15_crop0.jpg,"[np.float32(0.25627682), np.float32(0.26935613), np.float32(0.23496197)]","[np.float32(0.25082406), np.float32(0.26980054), np.float32(0.27977914)]","[np.float32(0.25008082), np.float32(0.26812473), np.float32(0.23731746)]","[np.float32(0.25687802), np.float32(0.2673309)]"
goat_crea_blaitiere1700_2019-07-16_07-27-17_r15_crop1.jpg,"[np.float32(0.23249072), np.float32(0.24487627), np.float32(0.22519079)]","[np.float32(0.24173984), np.float32(0.2565583), np.float32(0.26623484)]","[np.float32(0.22354081), np.float32(0.24085836), np.float32(0.2248978)]","[np.float32(0.24386515), np.float32(0.25109202)]"
goat_crea_blaitiere1700_2019-07-16_07-27-45_r28_crop5.jpg,"[np.float32(0.23978378), np.float32(0.25746354), np.float32(0.2376168)]","[np.float32(0.2570194), np.float32(0.25760847), np.float32(0.26955366)]","[np.float32(0.22857732), np.float32(0.25111428), np.float32(0.22929052)]","[np.float32(0.25134465), np.float32(0.2512121)]"
goat_crea_blaitiere1700_2019-07-16_07-27-49_r31_crop3.jpg,"[np.float32(0.26464772), np.float32(0.27879986), np.float32(0.25214878)]","[np.float32(0.26689962), np.float32(0.27916655), np.float32(0.28977525)]","[np.float32(0.25616214), np.float32(0.2767105), np.float32(0.2517077)]","[np.float32(0.2697678), np.float32(0.27171323)]"
goat_crea_blaitiere1700_2019-07-16_07-27-53_r35_crop2.jpg,"[np.float32(0.23602974), np.float32(0.2543779), np.float32(0.21252096)]","[np.float32(0.23439811), np.float32(0.24161579), np.float32(0.25911486)]","[np.float32(0.22688833), np.float32(0.2500655), np.float32(0.21379352)]","[np.float32(0.23976195), np.float32(0.23800772)]"
goat_crea_blaitiere1700_2019-07-16_07-28-02_r1_crop1.jpg,"[np.float32(0.24367523), np.float32(0.23145762), np.float32(0.2346106)]","[np.float32(0.22479165), np.float32(0.26673126), np.float32(0.25523672)]","[np.float32(0.22816585), np.float32(0.22129917), np.float32(0.22291228)]","[np.float32(0.21990852), np.float32(0.25241777)]"
goat_crea_blaitiere1700_2019-07-16_07-28-08_r4_crop1.jpg,"[np.float32(0.23864062), np.float32(0.24272953), np.float32(0.22852893)]","[np.float32(0.2356261), np.float32(0.25923997), np.float32(0.26192227)]","[np.float32(0.22166045), np.float32(0.23163372), np.float32(0.22146629)]","[np.float32(0.23284273), np.float32(0.24769597)]"
goat_crea_blaitiere1700_2019-07-16_07-28-46_r20_crop3.jpg,"[np.float32(0.22097932), np.float32(0.22484903), np.float32(0.21097246)]","[np.float32(0.21882968), np.float32(0.25083557), np.float32(0.25104523)]","[np.float32(0.21680075), np.float32(0.22423151), np.float32(0.21119887)]","[np.float32(0.22085656), np.float32(0.24990502)]"
goat_crea_blaitiere1700_2019-07-16_07-28-54_r25_crop7.jpg,"[np.float32(0.2535577), np.float32(0.24513651), np.float32(0.2426925)]","[np.float32(0.23831327), np.float32(0.28028652), np.float32(0.27340636)]","[np.float32(0.24117188), np.float32(0.23948033), np.float32(0.24067861)]","[np.float32(0.2416519), np.float32(0.2700959)]"
goat_crea_blaitiere1700_2019-07-16_07-28-54_r26_crop3.jpg,"[np.float32(0.26043192), np.float32(0.2451877), np.float32(0.24683896)]","[np.float32(0.2338196), np.float32(0.2787028), np.float32(0.26341653)]","[np.float32(0.24566671), np.float32(0.2361229), np.float32(0.2353262)]","[np.float32(0.22946173), np.float32(0.26654467)]"
goat_crea_blaitiere1700_2019-07-16_07-28-58_r30_crop1.jpg,"[np.float32(0.22886564), np.float32(0.22512113), np.float32(0.21559128)]","[np.float32(0.2155425), np.float32(0.2598705), np.float32(0.25604913)]","[np.float32(0.22175497), np.float32(0.22326432), np.float32(0.21782528)]","[np.float32(0.22175403), np.float32(0.25403276)]"
goat_crea_blaitiere1700_2019-07-16_07-29-06_r4_crop6.jpg,"[np.float32(0.2818313), np.float32(0.28364432), np.float32(0.2612956)]","[np.float32(0.26675302), np.float32(0.2831676), np.float32(0.28471082)]","[np.float32(0.26566643), np.float32(0.27524915), np.float32(0.25612116)]","[np.float32(0.266773), np.float32(0.2734485)]"
goat_crea_blaitiere1700_2019-07-16_07-29-11_r7_crop2.jpg,"[np.float32(0.24836153), np.float32(0.25038463), np.float32(0.24227768)]","[np.float32(0.24586226), np.float32(0.27968687), np.float32(0.2796483)]","[np.float32(0.24216852), np.float32(0.24903786), np.float32(0.24083492)]","[np.float32(0.24990872), np.float32(0.27569243)]"
goat_crea_blaitiere1700_2019-07-16_07-29-16_r11_crop1.jpg,"[np.float32(0.24254796), np.float32(0.25253105), np.float32(0.23547333)]","[np.float32(0.24827221), np.float32(0.25384143), np.float32(0.26135397)]","[np.float32(0.22743204), np.float32(0.24272859), np.float32(0.22892126)]","[np.float32(0.24491483), np.float32(0.2445411)]"
goat_crea_blaitiere1700_2019-07-16_07-29-20_r13_crop5.jpg,"[np.float32(0.22912608), np.float32(0.23227465), np.float32(0.21831729)]","[np.float32(0.22697872), np.float32(0.26338217), np.float32(0.2637579)]","[np.float32(0.22901024), np.float32(0.237578), np.float32(0.22402324)]","[np.float32(0.23524207), np.float32(0.2647841)]"
goat_crea_blaitiere1700_2019-07-16_07-29-26_r16_crop6.jpg,"[np.float32(0.24855587), np.float32(0.25699863), np.float32(0.23346291)]","[np.float32(0.24485053), np.float32(0.26730156), np.float32(0.27367786)]","[np.float32(0.24072428), np.float32(0.25273317), np.float32(0.23082358)]","[np.float32(0.24514352), np.float32(0.262422)]"
goat_crea_blaitiere1700_2019-07-16_07-29-34_r22_crop6.jpg,"[np.float32(0.24658254), np.float32(0.2596408), np.float32(0.22671992)]","[np.float32(0.24302503), np.float32(0.27404714), np.float32(0.28189355)]","[np.float32(0.2432313), np.float32(0.25972122), np.float32(0.22930512)]","[np.float32(0.24702972), np.float32(0.27290863)]"
goat_crea_blaitiere1700_2019-07-16_07-31-31_r5_crop1.jpg,"[np.float32(0.24799107), np.float32(0.25385866), np.float32(0.23796688)]","[np.float32(0.24538146), np.float32(0.26381546), np.float32(0.2678331)]","[np.float32(0.23058891), np.float32(0.23941518), np.float32(0.22775741)]","[np.float32(0.23854746), np.float32(0.25028744)]"
goat_crea_blaitiere1700_2019-07-21_08-26-47_r15_crop5.jpg,"[np.float32(0.29733056), np.float32(0.28044263), np.float32(0.27941772)]","[np.float32(0.26776698), np.float32(0.31245872), np.float32(0.29696295)]","[np.float32(0.28527343), np.float32(0.27640802), np.float32(0.27487722)]","[np.float32(0.26909378), np.float32(0.3047884)]"
goat_crea_blaitiere1700_2019-07-27_07-00-24_r1_crop2.jpg,"[np.float32(0.24450016), np.float32(0.23823892), np.float32(0.23402628)]","[np.float32(0.23456068), np.float32(0.26698086), np.float32(0.26132083)]","[np.float32(0.22960564), np.float32(0.22897366), np.float32(0.22634776)]","[np.float32(0.22967055), np.float32(0.25429395)]"
goat_crea_blaitiere1700_2019-07-27_07-00-57_r13_crop2.jpg,"[np.float32(0.23939455), np.float32(0.23234583), np.float32(0.21774036)]","[np.float32(0.21387382), np.float32(0.25746584), np.float32(0.25045788)]","[np.float32(0.22007328), np.float32(0.21891615), np.float32(0.20795771)]","[np.float32(0.20969512), np.float32(0.2422013)]"
goat_crea_blaitiere1900_2020-08-06_10-03-40_r20_crop8.jpg,"[np.float32(0.2560585), np.float32(0.26976043), np.float32(0.24321607)]","[np.float32(0.26121336), np.float32(0.26693383), np.float32(0.27914187)]","[np.float32(0.23506933), np.float32(0.25338033), np.float32(0.23319675)]","[np.float32(0.25437316), np.float32(0.25240314)]"
goat_crea_blaitiere1900_2020-08-06_10-04-03_r2_crop4.jpg,"[np.float32(0.26003194), np.float32(0.24775241), np.float32(0.2521576)]","[np.float32(0.24707672), np.float32(0.26774824), np.float32(0.2584724)]","[np.float32(0.24543956), np.float32(0.23925543), np.float32(0.24466442)]","[np.float32(0.24513985), np.float32(0.2589746)]"
goat_crea_blaitiere1900_2020-08-06_10-04-20_r13_crop8.jpg,"[np.float32(0.26144668), np.float32(0.2848522), np.float32(0.2417853)]","[np.float32(0.26962468), np.float32(0.27601767), np.float32(0.295444)]","[np.float32(0.251938), np.float32(0.2795021), np.float32(0.24597879)]","[np.float32(0.27419508), np.float32(0.2722039)]"
goat_crea_blaitiere1900_2020-08-06_10-04-55_r34_crop5.jpg,"[np.float32(0.273861), np.float32(0.2694369), np.float32(0.26615)]","[np.float32(0.26492956), np.float32(0.28860003), np.float32(0.28235608)]","[np.float32(0.25489068), np.float32(0.2563405), np.float32(0.25348014)]","[np.float32(0.25767857), np.float32(0.2763787)]"
goat_crea_blaitiere1900_2020-08-06_10-24-04_r2_crop3.jpg,"[np.float32(0.24213898), np.float32(0.24186891), np.float32(0.23989674)]","[np.float32(0.24273314), np.float32(0.26354256), np.float32(0.26127717)]","[np.float32(0.23513111), np.float32(0.23790029), np.float32(0.23627192)]","[np.float32(0.24187167), np.float32(0.25842932)]"
